,TC,thr,M,delM,Tplot,Fi,Daa,Daa uncertainty,ln(D/a^2),ln(D/a^2)-del,ln(D/a^2)+del
57,299.93,0.5,16291086.09,241175.5921,17.449570740559786,0.46280855930096115,2.849579168247012e-06,4.709389889258787e-08,-12.768339234850771,0.016526615374423452,0.016526615374423452
58,299.93,0.5,11692959.38,184057.333,17.449570740559786,0.49312375127487035,2.330538185597328e-06,4.0404406588406564e-08,-12.969411336115597,0.01733694253031547,0.01733694253031547
59,299.93,0.5,9689079.652,162942.3558,17.449570740559786,0.5182436802984225,2.1309877053777528e-06,3.8989579127018826e-08,-13.058924974278913,0.018296482437991014,0.018296482437991014
60,299.93,0.5,8296057.891,151690.3713,17.449570740559786,0.5397520580682535,1.9813315611020014e-06,3.8898709952914785e-08,-13.131741433681322,0.019632610067181092,0.019632610067181092
61,299.93,0.5,7513554.099,133871.6872,17.449570740559786,0.559231714801444,1.9292474265907267e-06,3.715675047752443e-08,-13.15838056550062,0.019259712344510446,0.019259712344510446
62,24.6,1.0,33875.00429,21865.71762,33.58522250209908,0.5593195392113983,4.501484944432937e-09,2.905560072907713e-09,-19.218858506952323,0.6454670200554748,0.6454670200554748
63,349.97,1.0,48480904.76,647994.9725,16.048273205803056,0.6850112385584468,8.166335842929336e-06,1.0846104400913401e-07,-11.715490238931276,0.013281482184331533,0.013281482184331533
64,349.97,1.0,24005985.26,360332.6984,16.048273205803056,0.7472492082656277,5.785803254010037e-06,8.903657230925594e-08,-12.06010335578902,0.015388800552031609,0.015388800552031609
65,349.97,1.0,16367117.51,267828.5744,16.048273205803056,0.7896826327949089,4.976905787473236e-06,8.478688303181891e-08,-12.210702187848451,0.01703606350058417,0.01703606350058417
66,399.95,1.0,41017816.44,579222.0439,14.856633486851882,0.896025513097395,1.9827207827776952e-05,2.375251708356263e-07,-10.82845543080413,0.011979758970542747,0.011979758970542747
67,399.95,1.0,16964311.14,247983.1501,14.856633486851882,0.9400072231334241,1.547741257556102e-05,2.1844216000837794e-07,-11.076128850054777,0.01411360968391449,0.01411360968391449
68,399.95,1.0,8390791.313,144368.7003,14.856633486851882,0.9617612069796081,1.2675664109292967e-05,2.2886738336993234e-07,-11.275826614649118,0.01805565226378488,0.01805565226378488
69,449.94,1.0,12482755.99,194763.2575,13.829537125392415,0.994124027366,5.2714567069992035e-05,9.58765749923248e-07,-9.850618725622182,0.018187871080307685,0.018187871080307685
70,449.94,1.0,480718.8328,33212.45668,13.829537125392415,0.9953703400596652,6.709381342685787e-06,4.866241188819856e-07,-11.91200381053297,0.07252891049522435,0.07252891049522435
71,449.94,1.0,141102.9768,27156.48722,13.829537125392415,0.9957361639448571,2.3167139545480953e-06,4.390461284586534e-07,-12.975360775228857,0.18951244610787307,0.18951244610787307
72,499.94,1.0,137293.0102,24830.42882,12.935104580320534,0.9960921101023378,2.453427090348888e-06,4.3792385365286006e-07,-12.918024698447,0.17849474939586868,0.17849474939586868
73,499.95,1.0,44539.76842,22656.49673,12.934937265554263,0.9962075840030199,8.441821522395346e-07,4.2460648702464453e-07,-13.984897545447259,0.5029797015942639,0.5029797015942639
74,499.94,1.0,36654.47969,22776.17978,12.935104580320534,0.9963026144869542,7.142392104756408e-07,4.3922486520089335e-07,-14.152047902039035,0.6149548481220959,0.6149548481220959
75,899.63,0.5,493568.7522,32087.79924,8.526748409761423,0.9975822419096628,2.3910969065807708e-05,1.6486613701234318e-06,-10.64117324758688,0.0689500022180611,0.0689500022180611
76,899.9,0.5,202749.7155,26999.73717,8.524785814756404,0.9981078912639701,1.3799312595388405e-05,1.7801123260875044e-06,-11.190891778970148,0.12900007256031004,0.12900007256031004
77,999.75,0.5,454953.2306,31787.13799,7.85607667530835,0.9992874040012143,5.496857610864418e-05,4.389580075577048e-06,-9.808748879489881,0.07985617213189478,0.07985617213189478
78,999.68,0.5,274857.4403,28520.33314,7.856508724652939,1.0,inf,,inf,,
